SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
050,36,065,New York,Oneida County,5,227555,113662,113893,12043,6184,5859,24282,12543,11739,11437,5964,5473,20932,11163,9769,185511,91955,93556,179793,88971,90822,84727,44130,40597,55215,28503,26712,56541,28113,28428,47105,21192,25913,12043,6184,5859,13044,6745,6299,14095,7298,6797,15192,8046,7146,14320,7581,6739,13228,7004,6224,14172,7216,6956,14464,7448,7016,13351,6835,6516,11729,5845,5884,13612,6785,6827,15200,7564,7636,16000,7919,8081,14777,7043,7734,11995,5676,6319,8985,4085,4900,5713,2352,3361,5635,2036,3599,41.1,39.5,42.9
050,36,065,New York,Oneida County,6,227292,113644,113648,11955,6163,5792,24029,12428,11601,11489,5962,5527,20705,11003,9702,185554,92076,93478,179819,89091,90728,84919,44377,40542,55608,28889,26719,55481,27559,27922,48025,21640,26385,11955,6163,5792,12926,6688,6238,13986,7217,6769,15156,8074,7082,14155,7414,6741,13306,7129,6177,14099,7287,6812,14478,7461,7017,13725,7012,6713,11881,5955,5926,12994,6413,6581,14664,7316,7348,15942,7875,8067,14873,7071,7802,12248,5816,6432,9373,4279,5094,5950,2466,3484,5581,2008,3573,41.3,39.6,43.1
050,36,065,New York,Oneida County,7,226392,113103,113289,11707,6073,5634,23772,12263,11509,11313,5855,5458,20660,11022,9638,185301,91892,93409,179600,88912,90688,84714,44268,40446,55492,28819,26673,54548,27009,27539,48900,22062,26838,11707,6073,5634,12827,6612,6215,13696,7079,6617,15138,8033,7105,14084,7416,6668,13352,7154,6198,13758,7135,6623,14520,7411,7109,13862,7119,6743,12100,6083,6017,12460,6106,6354,14251,7083,7168,15737,7737,8000,14882,7091,7791,12544,5914,6630,9817,4515,5302,6039,2484,3555,5618,2058,3560,41.5,39.8,43.3
050,36,067,New York,Onondaga County,1,476513,229931,246582,26055,13240,12815,49961,25573,24388,23188,11827,11361,52185,25593,26592,389127,185326,203801,377309,179291,198018,186814,91931,94883,117079,57403,59676,121997,58700,63297,86048,37595,48453,26055,13240,12815,27230,13916,13314,28369,14549,13820,33985,17021,16964,35750,17507,18243,31956,15797,16159,30901,15072,15829,28739,14201,14538,25483,12333,13150,25597,12296,13301,29929,14530,15399,33637,16060,17577,32834,15814,17020,27573,13175,14398,21126,9600,11526,14430,6301,8129,9933,4113,5820,12986,4406,8580,39.2,37.7,40.6
050,36,067,New York,Onondaga County,2,475429,229449,245980,25948,13178,12770,49790,25476,24314,23149,11811,11338,51869,25414,26455,388319,184993,203326,376542,178984,197558,186617,91834,94783,117257,57511,59746,121250,58316,62934,86166,37743,48423,25948,13178,12770,27161,13871,13290,28287,14507,13780,33798,16913,16885,35562,17410,18152,31825,15742,16083,30921,15095,15826,28854,14238,14616,25657,12436,13221,25277,12143,13134,29697,14408,15289,33506,16003,17503,32770,15762,17008,27658,13208,14450,21385,9744,11641,14444,6322,8122,9895,4106,5789,12784,4363,8421,39.2,37.8,40.6
050,36,067,New York,Onondaga County,3,471829,227642,244187,25435,12931,12504,49281,25138,24143,22878,11715,11163,49561,24350,25211,385774,183730,202044,374235,177858,196377,185292,91260,94032,118565,58156,60409,118177,56728,61449,87932,38624,49308,25435,12931,12504,26937,13688,13249,28056,14411,13645,32365,16264,16101,34362,16840,17522,31636,15639,15997,31098,15265,15833,29426,14377,15049,26405,12875,13530,24004,11544,12460,28982,14010,14972,32580,15562,17018,32611,15612,16999,28081,13401,14680,22610,10329,12281,14670,6483,8187,9918,4106,5812,12653,4305,8348,39.4,38.0,40.8
050,36,067,New York,Onondaga County,4,469910,226679,243231,24889,12595,12294,48436,24737,23699,22575,11559,11016,50191,24699,25492,385287,183520,201767,374010,177788,196222,185885,91606,94279,118758,58264,60494,115012,55204,59808,90049,39621,50428,24889,12595,12294,26395,13424,12971,27680,14229,13451,33235,16706,16529,33892,16636,17256,31158,15375,15783,31081,15257,15824,29536,14415,15121,26983,13217,13766,23677,11373,12304,27895,13452,14443,31236,14948,16288,32204,15431,16773,28588,13563,15025,22802,10481,12321,15847,7014,8833,10137,4175,5962,12675,4388,8287,39.5,38.1,40.8
050,36,067,New York,Onondaga County,5,468524,226059,242465,24324,12362,11962,47967,24384,23583,22439,11517,10922,49541,24426,25115,385057,183543,201514,373794,177796,195998,185894,91778,94116,119472,58719,60753,112373,53867,58506,92408,40784,51624,24324,12362,11962,26194,13279,12915,27331,13989,13342,33191,16688,16503,33231,16371,16860,31068,15401,15667,31131,15280,15851,29657,14550,15107,27616,13488,14128,23948,11505,12443,26786,12881,13905,29823,14247,15576,31816,15234,16582,29069,13741,15328,23447,10898,12549,16421,7258,9163,10698,4435,6263,12773,4452,8321,39.7,38.3,41.0
050,36,067,New York,Onondaga County,6,468173,225872,242301,23760,12013,11747,47613,24219,23394,22379,11461,10918,48430,23948,24482,385718,183952,201766,374421,178179,196242,186211,92125,94086,120969,59560,61409,110111,52716,57395,94911,41955,52956,23760,12013,11747,26148,13256,12892,27032,13807,13225,32833,16527,16306,32409,16038,16371,31443,15730,15713,31153,15255,15898,30151,14790,15361,28222,13785,14437,24470,11790,12680,25369,12111,13258,28759,13852,14907,31513,14963,16550,29446,13902,15544,23948,11180,12768,17347,7709,9638,11107,4602,6505,13063,4562,8501,39.9,38.5,41.2
050,36,067,New York,Onondaga County,7,466584,224959,241625,23371,11755,11616,47251,24014,23237,22161,11344,10817,47403,23424,23979,384956,183563,201393,373801,177846,195955,185458,91646,93812,121352,59673,61679,108004,51706,56298,97042,43043,53999,23371,11755,11616,25932,13141,12791,26777,13668,13109,32528,16405,16123,31578,15568,16010,31398,15672,15726,30701,14920,15781,30654,15042,15612,28599,14039,14560,24996,12121,12875,24135,11541,12594,27916,13446,14470,30957,14598,16359,29496,13982,15514,24604,11538,13066,18306,8095,10211,11386,4776,6610,13250,4652,8598,40.1,38.7,41.4
050,36,069,New York,Ontario County,1,112476,54990,57486,5268,2645,2623,11514,5883,5631,5434,2782,2652,9915,5168,4747,93083,45124,47959,90260,43680,46580,38937,19630,19307,24949,12361,12588,31213,15199,16014,24183,10952,13231,5268,2645,2623,6162,3170,2992,6713,3394,3319,7147,3674,3473,6841,3595,3246,5879,2986,2893,6478,3216,3262,6535,3182,3353,6057,2977,3080,6377,3140,3237,7474,3656,3818,8789,4230,4559,8573,4173,4400,7779,3731,4048,6669,3116,3553,4308,1980,2328,2741,1165,1576,2686,960,1726,44.2,42.6,45.9
050,36,069,New York,Ontario County,2,112467,54977,57490,5249,2639,2610,11468,5865,5603,5420,2770,2650,9938,5166,4772,93123,45136,47987,90330,43703,46627,39017,19675,19342,25010,12417,12593,31070,15114,15956,24312,11006,13306,5249,2639,2610,6148,3159,2989,6671,3384,3287,7164,3671,3493,6843,3587,3256,5866,2996,2870,6468,3213,3255,6573,3205,3368,6103,3003,3100,6269,3081,3188,7456,3658,3798,8744,4195,4549,8601,4180,4421,7797,3740,4057,6737,3145,3592,4356,2007,2349,2744,1154,1590,2678,960,1718,44.2,42.6,45.9
050,36,069,New York,Ontario County,3,112698,55019,57679,5116,2555,2561,11327,5769,5558,5352,2729,2623,9977,5118,4859,93535,45329,48206,90903,43966,46937,39325,19790,19535,25368,12634,12734,30408,14799,15609,25150,11415,13735,5116,2555,2561,6105,3092,3013,6594,3368,3226,7090,3615,3475,6867,3541,3326,5910,3026,2884,6460,3239,3221,6719,3257,3462,6279,3112,3167,5898,2892,3006,7378,3658,3720,8439,4031,4408,8693,4218,4475,7849,3770,4079,7119,3317,3802,4573,2123,2450,2829,1191,1638,2780,1014,1766,44.3,42.8,45.9
050,36,069,New York,Ontario County,4,112499,54996,57503,5113,2560,2553,11079,5644,5435,5364,2758,2606,9751,5001,4750,93593,45394,48199,90943,44034,46909,39148,19751,19397,25386,12700,12686,29903,14555,15348,25903,11778,14125,5113,2560,2553,5996,3037,2959,6436,3315,3121,7031,3591,3440,6731,3460,3271,5801,3006,2795,6396,3241,3155,6765,3288,3477,6424,3165,3259,5798,2870,2928,7179,3533,3646,8156,3931,4225,8770,4221,4549,7997,3856,4141,7005,3249,3756,5110,2386,2724,2970,1261,1709,2821,1026,1795,44.6,43.1,46.2
050,36,069,New York,Ontario County,5,112374,54948,57426,5029,2547,2482,10965,5576,5389,5339,2749,2590,9571,4923,4648,93757,45466,48291,91041,44076,46965,39196,19821,19375,25565,12800,12765,29168,14196,14972,26737,12157,14580,5029,2547,2482,5931,3027,2904,6313,3200,3113,6938,3561,3377,6693,3460,3233,5854,3040,2814,6343,3221,3122,6776,3329,3447,6592,3210,3382,5829,2900,2929,6854,3361,3493,7811,3790,4021,8674,4145,4529,8138,3904,4234,7152,3343,3809,5332,2473,2859,3205,1366,1839,2910,1071,1839,44.8,43.3,46.4
050,36,069,New York,Ontario County,6,112733,55103,57630,5003,2594,2409,10812,5483,5329,5279,2727,2552,9503,4829,4674,94358,45711,48647,91639,44299,47340,39245,19793,19452,25773,12911,12862,28727,13999,14728,27636,12560,15076,5003,2594,2409,5789,2935,2854,6333,3222,3111,6878,3523,3355,6594,3359,3235,5906,3095,2811,6324,3176,3148,6837,3363,3474,6706,3277,3429,6037,2997,3040,6556,3248,3308,7562,3657,3905,8572,4097,4475,8182,3908,4274,7363,3456,3907,5653,2612,3041,3393,1453,1940,3045,1131,1914,45.0,43.5,46.6
050,36,069,New York,Ontario County,7,113130,55265,57865,4947,2584,2363,10676,5405,5271,5213,2711,2502,9784,4976,4808,94914,45940,48974,92294,44565,47729,39534,19937,19597,25819,12918,12901,28254,13754,14500,28437,12917,15520,4947,2584,2363,5678,2892,2786,6280,3181,3099,7019,3608,3411,6696,3411,3285,5892,3056,2836,6275,3164,3111,6886,3387,3499,6766,3311,3455,6160,3026,3134,6265,3102,3163,7397,3616,3781,8432,4010,4422,8184,3882,4302,7479,3518,3961,5978,2727,3251,3606,1581,2025,3190,1209,1981,45.1,43.5,46.6
050,36,071,New York,Orange County,1,401312,198647,202665,26001,13307,12694,51405,26134,25271,24529,12743,11786,40754,22136,18618,311787,152978,158809,299377,146463,152914,154821,79202,75619,95659,47429,48230,105594,51354,54240,57370,25544,31826,26001,13307,12694,27850,14096,13754,29676,15144,14532,31166,16729,14437,27996,15044,12952,23545,12083,11462,24172,12043,12129,24163,11641,12522,23779,11662,12117,24953,11959,12994,27592,13348,14244,28277,13812,14465,24772,12235,12537,19441,9179,10262,15522,7207,8315,10072,4532,5540,6102,2530,3572,6233,2096,4137,37.1,35.4,38.8
050,36,071,New York,Orange County,2,400973,198454,202519,26060,13348,12712,51285,26083,25202,24542,12726,11816,40673,22101,18572,311494,152802,158692,299086,146297,152789,154998,79262,75736,95867,47529,48338,105091,51061,54030,57455,25606,31849,26060,13348,12712,27760,14058,13702,29609,15119,14490,31160,16723,14437,27971,15010,12961,23533,12060,11473,24236,12086,12150,24197,11656,12541,23901,11727,12174,24679,11842,12837,27482,13281,14201,28182,13738,14444,24748,12200,12548,19497,9222,10275,15635,7235,8400,10096,4542,5554,6106,2540,3566,6121,2067,4054,37.1,35.3,38.7
050,36,071,New York,Orange County,3,405133,200619,204514,26504,13540,12964,51189,26016,25173,24608,12687,11921,41416,22596,18820,315293,154885,160408,302832,148376,154456,158297,81037,77260,98278,48817,49461,103902,50500,53402,59236,26463,32773,26504,13540,12964,27677,14029,13648,29517,15050,14467,31478,16948,14530,28541,15272,13269,23710,12137,11573,24897,12438,12459,24876,12053,12823,24795,12189,12606,23991,11570,12421,27286,13268,14018,27817,13529,14288,24808,12133,12675,19998,9558,10440,16417,7557,8860,10416,4660,5756,6306,2617,3689,6099,2071,4028,37.1,35.4,38.7
050,36,071,New York,Orange County,4,407314,201895,205419,26875,13799,13076,51095,25992,25103,24870,12799,12071,41276,22671,18605,317138,155850,161288,304474,149305,155169,159678,81794,77884,99675,49480,50195,102565,49811,52754,60958,27343,33615,26875,13799,13076,27645,14108,13537,29593,15040,14553,31416,16898,14518,28587,15416,13171,23613,12041,11572,25250,12601,12649,25406,12384,13022,25406,12454,12952,23987,11549,12438,26696,13046,13650,27269,13257,14012,24613,11959,12654,20515,9896,10619,16378,7506,8872,11313,5052,6261,6621,2757,3864,6131,2132,3999,37.1,35.4,38.7
050,36,071,New York,Orange County,5,410179,203094,207085,27405,13992,13413,50853,25823,25030,24792,12688,12104,41802,23096,18706,319777,157040,162737,307129,150591,156538,161660,82759,78901,101020,50028,50992,101682,49351,52331,62625,28116,34509,27405,13992,13413,27599,14151,13448,29208,14725,14483,31484,16779,14705,29156,15952,13204,23883,12019,11864,25348,12672,12676,25827,12684,13143,25962,12653,13309,24280,11757,12523,26038,12665,13373,26680,12951,13729,24684,11978,12706,20909,10100,10809,16458,7456,9002,11897,5294,6603,7121,3057,4064,6240,2209,4031,37.1,35.5,38.7
050,36,071,New York,Orange County,6,415088,205731,209357,28145,14467,13678,51121,25972,25149,24827,12737,12090,42378,23369,19009,323802,159149,164653,310995,152555,158440,164078,84079,79999,102900,51043,51857,101221,49152,52069,64496,28991,35505,28145,14467,13678,27876,14287,13589,29272,14755,14517,31555,16776,14779,29623,16260,13363,24476,12351,12125,25330,12701,12629,26546,13017,13529,26548,12974,13574,24861,12129,12732,25491,12290,13201,25933,12622,13311,24936,12111,12825,21269,10216,11053,16754,7662,9092,12591,5543,7048,7506,3250,4256,6376,2320,4056,37.1,35.5,38.7
050,36,071,New York,Orange County,7,417669,207012,210657,28794,14750,14044,50820,25972,24848,24631,12575,12056,42281,23240,19041,326106,160314,165792,313424,153715,159709,164973,84572,80401,103977,51683,52294,100825,48914,51911,66341,29878,36463,28794,14750,14044,27772,14227,13545,28964,14671,14293,31498,16745,14753,29498,16144,13354,25430,12864,12566,24834,12507,12327,26898,13201,13697,26815,13111,13704,25227,12413,12814,24837,11922,12915,25719,12479,13240,25042,12100,12942,21549,10309,11240,17170,7902,9268,13192,5839,7353,7876,3397,4479,6554,2431,4123,37.2,35.6,38.8
050,36,073,New York,Orleans County,1,40412,20266,20146,1932,1001,931,4080,2083,1997,1973,1010,963,3095,1656,1439,33431,16683,16748,32427,16172,16255,14545,7535,7010,9939,5113,4826,11819,5869,5950,7574,3534,4040,1932,1001,931,2183,1106,1077,2359,1221,1138,2376,1217,1159,2230,1205,1025,2613,1390,1223,2623,1359,1264,2543,1292,1251,2160,1072,1088,2355,1198,1157,2872,1402,1470,3376,1697,1679,3216,1572,1644,2612,1325,1287,2011,961,1050,1328,610,718,823,341,482,800,297,503,43.0,41.6,44.6
050,36,073,New York,Orleans County,2,40047,20105,19942,1932,997,935,4056,2078,1978,1958,997,961,3073,1643,1430,33101,16539,16562,32101,16033,16068,14336,7442,6894,9770,5044,4726,11682,5795,5887,7576,3551,4025,1932,997,935,2166,1104,1062,2355,1216,1139,2347,1203,1144,2219,1195,1024,2548,1365,1183,2579,1332,1247,2501,1280,1221,2142,1067,1075,2296,1165,1131,2835,1388,1447,3342,1677,1665,3209,1565,1644,2635,1337,1298,2019,963,1056,1330,613,717,813,345,468,779,293,486,43.1,41.7,44.7
050,36,073,New York,Orleans County,3,39783,19959,19824,1909,994,915,4043,2087,1956,1917,982,935,3077,1644,1433,32900,16392,16508,31914,15896,16018,14268,7435,6833,9742,5048,4694,11279,5552,5727,7816,3652,4164,1909,994,915,2162,1126,1036,2349,1200,1149,2280,1188,1092,2246,1199,1047,2484,1318,1166,2577,1326,1251,2494,1307,1187,2187,1097,1090,2134,1044,1090,2758,1365,1393,3193,1602,1591,3194,1541,1653,2726,1380,1346,2136,1011,1125,1369,627,742,799,346,453,786,288,498,43.0,41.4,44.9
050,36,073,New York,Orleans County,4,39510,19869,19641,1866,961,905,3939,2039,1900,1899,964,935,3005,1588,1417,32770,16404,16366,31806,15905,15901,14206,7433,6773,9782,5118,4664,10942,5422,5520,8077,3777,4300,1866,961,905,2145,1123,1022,2274,1153,1121,2204,1145,1059,2220,1170,1050,2397,1294,1103,2595,1368,1227,2484,1287,1197,2306,1169,1137,2035,1002,1033,2658,1326,1332,3082,1533,1549,3167,1561,1606,2853,1416,1437,2127,1025,1102,1464,682,782,848,372,476,785,282,503,43.3,41.7,45.0
050,36,073,New York,Orleans County,5,39567,19813,19754,1835,934,901,3913,2009,1904,1834,943,891,2969,1536,1433,32905,16395,16510,31985,15927,16058,14287,7424,6863,9932,5193,4739,10687,5296,5391,8397,3902,4495,1835,934,901,2174,1137,1037,2187,1120,1067,2168,1100,1068,2187,1131,1056,2337,1272,1065,2680,1408,1272,2516,1294,1222,2399,1219,1180,2057,1008,1049,2513,1260,1253,2972,1460,1512,3145,1568,1577,2978,1465,1513,2160,1044,1116,1506,695,811,948,429,519,805,269,536,43.4,41.9,45.0
050,36,073,New York,Orleans County,6,39886,19889,19997,1853,922,931,3841,1944,1897,1831,931,900,2964,1549,1415,33271,16542,16729,32361,16092,16269,14539,7576,6963,10221,5334,4887,10511,5215,5296,8665,3994,4671,1853,922,931,2106,1072,1034,2212,1110,1102,2123,1095,1028,2195,1147,1048,2422,1290,1132,2743,1463,1280,2625,1349,1276,2431,1232,1199,2107,1050,1057,2356,1167,1189,2850,1403,1447,3198,1595,1603,3012,1452,1560,2223,1080,1143,1593,732,861,1017,455,562,820,275,545,43.3,42.0,44.9
050,36,073,New York,Orleans County,7,39825,19830,19995,1840,908,932,3787,1931,1856,1829,929,900,2873,1505,1368,33281,16539,16742,32369,16062,16307,14574,7579,6995,10329,5366,4963,10232,5089,5143,8935,4102,4833,1840,908,932,2072,1064,1008,2172,1088,1084,2103,1093,1010,2142,1120,1022,2532,1363,1169,2710,1428,1282,2621,1327,1294,2466,1248,1218,2156,1099,1057,2182,1082,1100,2717,1337,1380,3177,1571,1606,2979,1414,1565,2386,1176,1210,1679,769,910,1052,473,579,839,270,569,43.5,42.1,44.9
050,36,075,New York,Oswego County,1,117530,58596,58934,6271,3130,3141,12710,6498,6212,5772,2981,2791,12754,6418,6336,95678,47502,48176,92777,45987,46790,43819,22194,21625,26733,13546,13187,32841,16456,16385,20449,9567,10882,6271,3130,3141,6882,3560,3322,7268,3689,3579,8671,4363,4308,8415,4285,4130,6781,3475,3306,6921,3500,3421,6726,3401,3325,6305,3170,3135,6743,3351,3392,7985,3960,4025,9396,4724,4672,8717,4421,4296,7006,3469,3537,5505,2703,2802,3611,1641,1970,2235,929,1306,2092,825,1267,40.6,39.8,41.4
050,36,075,New York,Oswego County,2,117437,58565,58872,6252,3138,3114,12642,6458,6184,5798,2990,2808,12718,6406,6312,95648,47492,48156,92745,45979,46766,43771,22187,21584,26718,13545,13173,32680,16364,16316,20629,9664,10965,6252,3138,3114,6844,3527,3317,7261,3685,3576,8619,4346,4273,8434,4296,4138,6711,3438,3273,6915,3499,3416,6768,3427,3341,6324,3181,3143,6662,3317,3345,7931,3926,4005,9345,4686,4659,8742,4435,4307,7059,3511,3548,5587,2726,2861,3616,1648,1968,2258,953,1305,2109,826,1283,40.7,39.9,41.5
050,36,075,New York,Oswego County,3,118057,58900,59157,6190,3119,3071,12540,6426,6114,5848,2981,2867,13143,6646,6497,96370,47857,48513,93479,46374,47105,44570,22612,21958,27066,13729,13337,32031,16004,16027,21239,9995,11244,6190,3119,3071,6823,3494,3329,7204,3676,3528,8786,4435,4351,8718,4448,4270,6602,3363,3239,7084,3591,3493,6897,3523,3374,6483,3252,3231,6315,3174,3141,7802,3838,3964,9018,4494,4524,8896,4498,4398,7261,3656,3605,5913,2837,3076,3660,1684,1976,2309,1005,1304,2096,813,1283,40.5,39.7,41.4
050,36,075,New York,Oswego County,4,118150,58954,59196,6010,3081,2929,12506,6406,6100,5841,2972,2869,13422,6786,6636,96705,47985,48720,93793,46495,47298,45099,22868,22231,27265,13840,13425,31197,15541,15656,21909,10328,11581,6010,3081,2929,6795,3452,3343,7140,3684,3456,9047,4543,4504,8787,4485,4302,6478,3338,3140,7206,3622,3584,6946,3526,3420,6635,3354,3281,6098,3058,3040,7535,3720,3815,8679,4291,4388,8885,4472,4413,7515,3795,3720,5862,2805,3057,4035,1878,2157,2392,1046,1346,2105,804,1301,40.5,39.6,41.4
050,36,075,New York,Oswego County,5,117939,58891,59048,5896,3069,2827,12378,6310,6068,5831,2972,2859,13121,6651,6470,96795,48035,48760,93834,46540,47294,45033,22884,22149,27524,13999,13525,30553,15188,15365,22636,10702,11934,5896,3069,2827,6719,3393,3326,7102,3655,3447,8949,4499,4450,8560,4386,4174,6555,3387,3168,7227,3642,3585,6950,3533,3417,6792,3437,3355,6092,3053,3039,7224,3562,3662,8337,4103,4234,8900,4470,4430,7748,3902,3846,5963,2866,3097,4235,2007,2228,2556,1112,1444,2134,815,1319,40.7,39.8,41.7
050,36,075,New York,Oswego County,6,118182,59029,59153,5862,3103,2759,12247,6212,6035,5885,3002,2883,12891,6495,6396,97135,48207,48928,94188,46712,47476,45109,22933,22176,27809,14192,13617,30097,14932,15165,23391,11093,12298,5862,3103,2759,6638,3319,3319,7085,3649,3436,8950,4507,4443,8350,4234,4116,6741,3500,3241,7210,3652,3558,7017,3551,3466,6841,3489,3352,6225,3119,3106,6924,3399,3525,7968,3954,4014,8980,4460,4520,7892,3985,3907,6171,2988,3183,4468,2129,2339,2681,1169,1512,2179,822,1357,40.9,40.0,41.8
050,36,075,New York,Oswego County,7,118569,59258,59311,5764,3092,2672,12238,6194,6044,5808,3005,2803,12786,6484,6302,97653,48455,49198,94759,46967,47792,45340,23067,22273,28183,14338,13845,29580,14659,14921,24210,11486,12724,5764,3092,2672,6639,3321,3318,7036,3633,3403,8983,4520,4463,8174,4209,3965,6974,3618,3356,7057,3553,3504,7269,3674,3595,6883,3493,3390,6412,3221,3191,6596,3258,3338,7697,3771,3926,8875,4409,4466,8092,4066,4026,6403,3131,3272,4717,2244,2473,2761,1197,1564,2237,848,1389,41.0,40.0,42.0
050,36,077,New York,Otsego County,1,58510,28175,30335,2460,1282,1178,5166,2688,2478,2414,1161,1253,8847,3826,5021,49742,23658,26084,48470,23044,25426,22458,10635,11823,11737,5902,5835,15124,7348,7776,12762,5968,6794,2460,1282,1178,2806,1454,1352,2900,1488,1412,3823,1914,1909,6898,2819,4079,2972,1500,1472,3013,1506,1507,3012,1499,1513,2740,1397,1343,2950,1443,1507,3503,1698,1805,4241,2067,2174,4430,2140,2290,4074,1975,2099,3317,1663,1654,2364,1099,1265,1495,690,805,1512,541,971,42.5,42.2,42.7
050,36,077,New York,Otsego County,2,58389,28127,30262,2453,1270,1183,5138,2672,2466,2384,1152,1232,9022,3910,5112,49672,23639,26033,48414,23033,25381,22523,10670,11853,11660,5872,5788,14932,7268,7664,12800,5983,6817,2453,1270,1183,2785,1444,1341,2896,1492,1404,3800,1902,1898,7063,2896,4167,2932,1489,1443,2992,1502,1490,2987,1484,1503,2749,1397,1352,2899,1423,1476,3453,1674,1779,4182,2048,2134,4398,2123,2275,4070,1967,2103,3363,1688,1675,2362,1097,1265,1496,690,806,1509,541,968,42.3,42.0,42.5
050,36,077,New York,Otsego County,3,60737,28997,31740,2519,1273,1246,5087,2660,2427,2335,1160,1175,11658,4887,6771,52020,24496,27524,50796,23904,26892,25076,11609,13467,11664,5871,5793,14443,7072,7371,13031,6074,6957,2519,1273,1246,2770,1439,1331,2898,1530,1368,4177,2116,2061,9235,3622,5613,2836,1443,1393,2989,1501,1488,3000,1491,1509,2839,1436,1403,2754,1351,1403,3371,1648,1723,3985,1973,2012,4333,2100,2233,4063,1935,2128,3578,1804,1774,2354,1082,1272,1555,711,844,1481,542,939,39.9,40.3,39.5
050,36,077,New York,Otsego County,4,60447,28841,31606,2496,1256,1240,5025,2625,2400,2301,1156,1145,11770,4917,6853,51758,24348,27410,50625,23804,26821,25047,11609,13438,11564,5834,5730,14034,6885,7149,13257,6168,7089,2496,1256,1240,2691,1393,1298,2922,1530,1392,4106,2119,1987,9377,3656,5721,2654,1372,1282,2996,1501,1495,3020,1491,1529,2894,1470,1424,2672,1340,1332,3270,1594,1676,3801,1884,1917,4291,2067,2224,4058,1916,2142,3526,1774,1752,2555,1178,1377,1607,733,874,1511,567,944,39.9,40.3,39.5
050,36,077,New York,Otsego County,5,60581,28911,31670,2472,1271,1201,4951,2582,2369,2333,1172,1161,12335,5128,7207,51974,24464,27510,50825,23886,26939,25403,11737,13666,11318,5736,5582,13592,6705,6887,13580,6317,7263,2472,1271,1201,2645,1361,1284,2889,1520,1369,4134,2126,2008,9951,3875,6076,2383,1256,1127,3009,1506,1503,3010,1508,1502,2916,1466,1450,2688,1359,1329,3150,1522,1628,3569,1791,1778,4185,2033,2152,4118,1936,2182,3546,1759,1787,2659,1257,1402,1731,784,947,1526,581,945,39.6,40.1,39.2
050,36,077,New York,Otsego County,6,60634,29016,31618,2418,1266,1152,4925,2570,2355,2375,1219,1156,12620,5275,7345,52147,24578,27569,50916,23961,26955,25599,11845,13754,11157,5649,5508,13194,6538,6656,13945,6499,7446,2418,1266,1152,2634,1377,1257,2844,1491,1353,4166,2164,2002,10276,4032,6244,2224,1188,1036,2965,1504,1461,3030,1513,1517,2938,1444,1494,2678,1365,1313,2989,1455,1534,3433,1720,1713,4094,1998,2096,4162,1981,2181,3659,1792,1867,2743,1314,1429,1806,808,998,1575,604,971,39.6,39.9,39.3
050,36,077,New York,Otsego County,7,60589,29014,31575,2376,1287,1089,4885,2529,2356,2369,1208,1161,12697,5298,7399,52199,24591,27608,50959,23990,26969,25676,11893,13783,11182,5695,5487,12874,6359,6515,14206,6638,7568,2376,1287,1089,2619,1358,1261,2838,1479,1359,4156,2171,1985,10338,4027,6311,2202,1182,1020,2966,1532,1434,3042,1505,1537,2972,1476,1496,2698,1376,1322,2840,1379,1461,3367,1661,1706,3969,1943,2026,4099,1971,2128,3748,1803,1945,2890,1420,1470,1867,824,1043,1602,620,982,39.6,39.9,39.3
